date,HopCount,Timestamp_0,BrokerId_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,BrokerId_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,BrokerId_2,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-08-03 19:30:53,2.0,8.378654799999993,2.0,100.330164,34082816,1.056085,7,8.377116,1.168994,9.546109,0.104755,0.0,1.0,99.988093,31289344,0.754867,33,23.705158,1.153075,24.858234,0.040228,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:54,2.0,8.388498600000005,2.0,100.312324,34091008,1.043804,8,8.388602,1.165299,9.553901,0.104669,0.0,1.0,99.985420,31338496,0.754867,32,24.862692,1.161348,26.024039,0.038426,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:55,0.0,0.0,0.0,100.33844527569987,34050048,1.043804,7,8.388602,1.168902,9.557504,0.104630,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:56,2.0,6.619299400000003,2.0,100.332340,34050048,1.039045,8,6.567339,1.168902,7.736242,0.129262,0.0,4.0,100.210150,33976320,0.974771,12,11.761828,1.167655,12.929484,0.077343,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:57,2.0,7.448716399999995,2.0,100.323373,34066432,1.039045,7,7.442715,1.165150,8.607865,0.116173,0.0,3.0,99.922096,33329152,0.548499,54,33.488643,0.907527,34.396170,0.029073,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:58,2.0,7.708525099999989,2.0,100.339821,34070528,1.039045,6,7.704524,1.161645,8.866169,0.112788,0.0,3.0,99.938472,33374208,0.550471,55,34.396193,0.909418,35.305611,0.028324,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:59,2.0,7.967760400000003,2.0,100.341477,34107392,1.039045,5,7.963760,1.169376,9.133136,0.109491,0.0,3.0,99.938121,33382400,0.550471,54,35.301689,0.906567,36.208256,0.027618,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:31:00,2.0,8.217711300000005,2.0,100.332942,34205696,1.080096,6,8.213711,1.164342,9.378053,0.106632,0.0,3.0,99.933910,33390592,0.550471,53,36.211181,0.907107,37.118287,0.026941,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:31:01,2.0,8.396751600000002,2.0,100.333248,34414592,1.052194,8,8.394854,1.160447,9.555301,0.104654,0.0,1.0,99.990478,31731712,0.754195,36,26.487544,1.166460,27.654004,0.036161,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:31:02,3.0,8.9391593,2.0,100.322281,34443264,1.041134,9,8.891201,1.168184,10.059385,0.099410,12.853673100000009,4.0,100.239996,34009088,0.968887,14,12.851034,1.170027,14.021061,0.071321,5.0,99.909110,30568448,1.171926,2,3.570772,1.154893,4.725665,0.211610
2024-08-03 19:31:03,0.0,0.0,0.0,100.32585792755192,34451456,1.041134,8,8.891201,1.168577,10.059778,0.099406,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
